,Date,Traffic_flow,Game_Occurance
734,2005-07-28 12:30:00,35,1
735,2005-05-03 19:25:00,28,1
736,2005-08-13 15:00:00,28,1
737,2005-07-02 15:05:00,23,1
738,2005-09-25 15:55:00,35,1
739,2005-04-17 14:35:00,33,1
740,2005-05-17 19:45:00,28,1
741,2005-05-14 21:30:00,47,1
742,2005-07-29 21:10:00,30,1
743,2005-06-05 16:30:00,34,1
744,2005-08-10 20:10:00,24,1
745,2005-07-17 13:55:00,34,1
746,2005-07-01 19:55:00,23,1
747,2005-09-14 19:00:00,32,1
748,2005-07-30 12:50:00,29,1
749,2005-07-16 12:55:00,17,1
750,2005-09-28 20:50:00,10,1
751,2005-08-26 21:15:00,28,1
752,2005-08-24 21:35:00,15,1
753,2005-09-07 19:30:00,28,1
754,2005-04-26 21:00:00,21,1
755,2005-06-03 22:25:00,37,1
756,2005-06-11 20:20:00,19,1
757,2005-04-26 20:05:00,24,1
758,2005-07-30 14:15:00,34,1
759,2005-05-14 20:00:00,14,1
760,2005-09-27 21:55:00,50,1
761,2005-06-29 14:10:00,42,1
762,2005-07-03 20:20:00,20,1
763,2005-09-06 18:50:00,39,1
764,2005-06-11 21:55:00,56,1
765,2005-05-18 12:30:00,26,1
766,2005-04-27 20:40:00,15,1
767,2005-07-26 21:10:00,34,1
768,2005-08-27 21:30:00,35,1
769,2005-05-01 14:15:00,28,1
770,2005-09-26 19:40:00,26,1
771,2005-06-01 19:15:00,27,1
772,2005-07-30 15:05:00,39,1
773,2005-08-09 23:10:00,27,1
774,2005-08-27 21:45:00,44,1
775,2005-09-26 21:00:00,18,1
776,2005-08-27 21:20:00,33,1
777,2005-06-05 16:35:00,42,1
778,2005-09-13 20:20:00,14,1
779,2005-06-08 18:50:00,25,1
780,2005-05-17 22:00:00,33,1
781,2005-08-28 16:00:00,62,1
782,2005-05-20 22:35:00,38,1
783,2005-07-27 20:25:00,24,1
784,2005-07-29 20:55:00,32,1
785,2005-04-25 19:15:00,27,1
786,2005-07-02 16:25:00,30,1
787,2005-09-25 13:40:00,23,1
788,2005-06-12 13:15:00,28,1
789,2005-08-09 19:05:00,26,1
790,2005-07-02 13:10:00,22,1
791,2005-06-05 15:45:00,28,1
792,2005-05-22 15:40:00,58,1
793,2005-04-12 16:25:00,53,1
794,2005-07-15 21:00:00,22,1
795,2005-05-20 22:05:00,41,1
796,2005-05-15 13:10:00,22,1
797,2005-05-13 20:15:00,13,1
798,2005-08-10 22:20:00,40,1
799,2005-04-27 20:30:00,14,1
800,2005-09-06 18:40:00,38,1
801,2005-04-30 20:30:00,23,1
802,2005-07-02 15:00:00,33,1
803,2005-04-17 15:40:00,52,1
804,2005-04-13 19:10:00,34,1
805,2005-08-25 19:00:00,30,1
806,2005-05-22 15:35:00,49,1
807,2005-08-13 13:35:00,23,1
808,2005-07-25 20:10:00,20,1
809,2005-06-03 20:15:00,25,1
810,2005-06-06 18:40:00,40,1
811,2005-04-25 19:55:00,12,1
812,2005-06-10 20:55:00,16,1
813,2005-09-14 21:20:00,23,1
814,2005-05-22 15:15:00,34,1
815,2005-07-28 13:40:00,31,1
816,2005-05-21 14:50:00,34,1
817,2005-06-02 19:45:00,19,1
818,2005-08-11 21:45:00,36,1
819,2005-05-20 19:45:00,36,1
820,2005-08-24 21:15:00,31,1
821,2005-05-04 19:00:00,31,1
822,2005-06-04 19:50:00,12,1
823,2005-06-02 21:30:00,14,1
824,2005-09-23 21:35:00,29,1
825,2005-06-03 19:25:00,36,1
826,2005-07-17 13:00:00,24,1
827,2005-04-25 20:00:00,12,1
828,2005-06-12 13:05:00,30,1
829,2005-09-12 21:45:00,27,1
830,2005-09-25 13:45:00,36,1
831,2005-06-03 23:05:00,22,1
832,2005-07-16 14:00:00,28,1
833,2005-05-03 21:45:00,20,1
834,2005-09-07 20:15:00,27,1
835,2005-06-05 16:25:00,36,1
836,2005-09-26 19:40:00,26,1
837,2005-06-07 19:00:00,15,1
838,2005-07-16 13:05:00,17,1
839,2005-07-02 13:45:00,28,1
840,2005-09-07 20:45:00,16,1
841,2005-09-24 19:35:00,14,1
842,2005-04-25 20:00:00,12,1
843,2005-07-17 12:50:00,22,1
844,2005-09-13 20:10:00,22,1
845,2005-06-10 19:45:00,33,1
846,2005-06-08 21:45:00,30,1
847,2005-05-14 22:00:00,46,1
848,2005-07-31 13:50:00,28,1
849,2005-07-01 22:35:00,58,1
850,2005-09-28 22:20:00,31,1
851,2005-09-05 16:45:00,19,1
852,2005-05-18 11:40:00,28,1
853,2005-06-05 13:40:00,27,1
854,2005-07-30 15:00:00,32,1
855,2005-06-12 13:05:00,30,1
856,2005-04-27 19:35:00,27,1
857,2005-05-21 13:15:00,25,1
858,2005-09-06 20:40:00,19,1
859,2005-07-26 19:30:00,24,1
860,2005-09-12 20:55:00,19,1
861,2005-07-16 15:10:00,23,1
862,2005-09-26 19:45:00,29,1
863,2005-05-31 21:40:00,21,1
864,2005-06-12 14:20:00,25,1
865,2005-08-27 18:40:00,36,1
866,2005-05-20 20:25:00,22,1
867,2005-07-30 14:50:00,28,1
868,2005-05-20 19:40:00,26,1
869,2005-09-05 19:10:00,26,1
870,2005-04-25 21:25:00,20,1
871,2005-04-15 19:15:00,36,1
872,2005-09-26 20:00:00,18,1
873,2005-08-24 20:00:00,29,1
874,2005-06-11 19:20:00,26,1
875,2005-06-06 19:30:00,27,1
876,2005-06-07 19:10:00,26,1
877,2005-09-12 19:05:00,35,1
878,2005-09-07 20:15:00,27,1
879,2005-08-12 23:20:00,25,1
880,2005-05-22 13:55:00,20,1
881,2005-07-17 14:10:00,41,1
882,2005-09-14 22:05:00,24,1
883,2005-05-03 19:25:00,28,1
884,2005-06-08 21:45:00,30,1
885,2005-04-16 19:05:00,19,1
886,2005-09-06 20:50:00,12,1
887,2005-08-12 23:15:00,22,1
888,2005-06-05 16:40:00,46,1
889,2005-04-30 18:50:00,35,1
890,2005-09-07 20:20:00,23,1
891,2005-06-07 19:45:00,22,1
892,2005-08-11 21:00:00,28,1
893,2005-04-27 20:25:00,16,1
894,2005-09-24 22:15:00,24,1
895,2005-04-27 22:10:00,46,1
896,2005-04-26 18:40:00,26,1
897,2005-08-26 19:30:00,23,1
898,2005-05-13 20:50:00,19,1
899,2005-06-01 21:15:00,32,1
900,2005-07-27 20:20:00,28,1
901,2005-07-02 13:10:00,22,1
902,2005-05-16 20:20:00,16,1
903,2005-09-26 22:00:00,24,1
904,2005-05-03 21:20:00,19,1
905,2005-08-27 19:55:00,28,1
906,2005-05-30 21:55:00,18,1
907,2005-06-03 21:35:00,28,1
908,2005-07-16 15:55:00,28,1
909,2005-08-11 21:40:00,33,1
910,2005-06-06 19:50:00,13,1
911,2005-08-25 21:40:00,13,1
912,2005-04-30 21:05:00,18,1
913,2005-05-03 21:00:00,13,1
914,2005-09-12 21:40:00,37,1
915,2005-09-14 22:10:00,29,1
916,2005-05-30 22:00:00,17,1
917,2005-07-03 19:55:00,14,1
918,2005-04-30 20:15:00,20,1
919,2005-07-14 20:10:00,30,1
920,2005-04-25 21:00:00,23,1
921,2005-06-01 19:50:00,37,1
922,2005-05-13 21:15:00,32,1
923,2005-07-02 16:10:00,21,1
924,2005-05-22 15:30:00,41,1
925,2005-05-02 21:05:00,28,1
926,2005-05-18 12:15:00,39,1
927,2005-07-02 13:50:00,36,1
928,2005-09-14 19:05:00,35,1
929,2005-05-21 14:40:00,24,1
930,2005-05-04 21:35:00,23,1
931,2005-05-31 21:30:00,14,1
932,2005-07-03 21:55:00,27,1
933,2005-05-21 14:00:00,21,1
934,2005-09-09 22:25:00,21,1
935,2005-07-02 12:40:00,33,1
936,2005-08-10 20:50:00,18,1
937,2005-06-11 19:00:00,19,1
938,2005-05-02 22:15:00,30,1
939,2005-09-06 21:10:00,35,1
940,2005-09-10 12:50:00,18,1
941,2005-09-26 19:30:00,25,1
942,2005-09-06 20:10:00,19,1
943,2005-07-28 14:00:00,36,1
944,2005-05-03 22:20:00,49,1
945,2005-09-24 20:55:00,18,1
946,2005-07-14 18:40:00,22,1
947,2005-09-23 19:30:00,40,1
948,2005-07-26 19:40:00,32,1
949,2005-05-16 18:45:00,39,1
950,2005-07-31 16:15:00,44,1
951,2005-07-16 14:05:00,26,1
952,2005-09-27 21:15:00,16,1
953,2005-07-16 15:35:00,26,1
954,2005-05-31 20:55:00,12,1
955,2005-04-26 18:50:00,29,1
956,2005-07-29 21:35:00,22,1
957,2005-09-09 20:15:00,22,1
958,2005-08-24 20:35:00,24,1
959,2005-09-14 20:25:00,24,1
960,2005-07-29 23:00:00,50,1
961,2005-05-02 19:55:00,18,1
962,2005-07-17 13:35:00,26,1
963,2005-06-10 20:50:00,14,1
964,2005-09-28 19:15:00,34,1
965,2005-06-29 14:05:00,37,1
966,2005-05-03 21:30:00,12,1
967,2005-05-02 20:55:00,24,1
968,2005-04-26 21:45:00,17,1
969,2005-06-29 13:40:00,30,1
970,2005-05-02 21:50:00,34,1
971,2005-08-26 19:45:00,21,1
972,2005-07-28 11:45:00,36,1
973,2005-05-14 19:35:00,16,1
974,2005-04-30 20:10:00,17,1
975,2005-08-13 14:50:00,33,1
976,2005-05-22 12:55:00,23,1
977,2005-08-26 20:05:00,25,1
978,2005-09-26 19:10:00,34,1
979,2005-04-25 19:05:00,16,1
980,2005-09-10 13:35:00,34,1
981,2005-05-18 12:10:00,31,1
982,2005-09-13 22:20:00,28,1
983,2005-07-27 19:20:00,27,1
984,2005-06-12 15:25:00,47,1
985,2005-06-10 20:50:00,14,1
986,2005-08-23 19:40:00,28,1
987,2005-07-31 17:40:00,53,1
988,2005-09-13 21:35:00,33,1
989,2005-09-25 14:35:00,24,1
990,2005-07-28 12:55:00,40,1
991,2005-09-14 21:05:00,17,1
992,2005-08-28 14:15:00,31,1
993,2005-05-22 14:25:00,30,1
994,2005-06-08 21:55:00,30,1
995,2005-09-06 20:15:00,20,1
996,2005-05-30 21:35:00,13,1
997,2005-07-17 13:35:00,26,1
998,2005-06-02 19:50:00,28,1
999,2005-05-01 13:00:00,25,1
1000,2005-06-02 21:45:00,25,1
1001,2005-04-17 14:25:00,17,1
1002,2005-09-24 21:00:00,16,1
1003,2005-05-18 15:05:00,42,1
1004,2005-08-14 15:25:00,32,1
1005,2005-08-24 20:00:00,29,1
1006,2005-08-14 13:20:00,22,1
1007,2005-07-27 21:20:00,27,1
1008,2005-09-06 22:40:00,47,1
1009,2005-06-11 19:10:00,27,1
1010,2005-05-16 21:40:00,43,1
1011,2005-06-02 21:55:00,16,1
1012,2005-09-14 20:40:00,20,1
1013,2005-06-12 12:45:00,23,1
1014,2005-06-02 20:50:00,16,1
1015,2005-09-23 22:30:00,26,1
1016,2005-04-25 21:50:00,49,1
1017,2005-08-25 21:30:00,24,1
1018,2005-07-28 13:25:00,37,1
1019,2005-09-06 21:05:00,31,1
1020,2005-04-16 19:55:00,27,1
1021,2005-08-24 19:15:00,27,1
1022,2005-05-31 22:25:00,10,1
1023,2005-08-24 21:15:00,31,1
1024,2005-08-25 19:00:00,30,1
1025,2005-06-06 20:25:00,21,1
1026,2005-05-21 14:00:00,21,1
1027,2005-05-02 21:20:00,28,1
1028,2005-04-15 20:15:00,20,1
1029,2005-09-25 16:05:00,32,1
1030,2005-07-15 20:10:00,26,1
1031,2005-09-26 19:45:00,29,1
1032,2005-05-20 19:50:00,22,1
1033,2005-08-12 23:25:00,20,1
1034,2005-07-29 21:20:00,19,1
1035,2005-09-27 19:00:00,38,1
1036,2005-08-11 18:50:00,25,1
1037,2005-09-14 19:40:00,21,1
1038,2005-07-01 21:20:00,17,1
1039,2005-06-10 21:25:00,19,1
1040,2005-07-01 21:25:00,19,1
1041,2005-09-13 20:30:00,14,1
1042,2005-09-24 20:10:00,23,1
1043,2005-06-01 21:05:00,19,1
1044,2005-09-25 16:15:00,41,1
1045,2005-05-21 13:40:00,22,1
1046,2005-07-16 13:00:00,30,1
1047,2005-05-01 12:50:00,20,1
1048,2005-08-13 12:55:00,35,1
1049,2005-08-27 20:50:00,16,1
1050,2005-04-16 21:25:00,36,1
1051,2005-09-24 19:00:00,21,1
1052,2005-07-17 13:15:00,20,1
1053,2005-05-03 20:45:00,20,1
1054,2005-08-26 19:25:00,31,1
1055,2005-09-26 19:05:00,19,1
1056,2005-09-07 21:50:00,38,1
1057,2005-08-24 19:25:00,27,1
1058,2005-04-13 20:50:00,22,1
1059,2005-04-17 15:25:00,34,1
1060,2005-04-17 14:55:00,32,1
1061,2005-07-29 19:50:00,37,1
1062,2005-09-28 21:15:00,24,1
1063,2005-07-27 21:05:00,32,1
1064,2005-08-13 12:45:00,24,1
1065,2005-09-12 20:40:00,18,1
1066,2005-08-13 14:20:00,26,1
1067,2005-05-18 14:35:00,52,1
1068,2005-09-07 19:50:00,19,1
1069,2005-08-24 22:25:00,46,1
1070,2005-09-26 22:00:00,24,1
1071,2005-05-02 21:00:00,20,1
1072,2005-06-04 20:45:00,19,1
1073,2005-07-28 14:45:00,48,1
1074,2005-05-20 21:10:00,24,1
1075,2005-04-12 13:55:00,30,1
1076,2005-05-16 21:15:00,16,1
1077,2005-09-28 19:50:00,30,1
1078,2005-09-11 16:35:00,47,1
1079,2005-06-04 21:20:00,24,1
1080,2005-05-31 21:15:00,23,1
1081,2005-09-24 21:05:00,20,1
1082,2005-05-22 15:40:00,58,1
1083,2005-09-07 20:20:00,23,1
1084,2005-06-05 14:30:00,23,1
1085,2005-04-30 21:50:00,39,1
1086,2005-04-15 20:40:00,16,1
1087,2005-05-16 20:25:00,20,1
1088,2005-09-25 15:25:00,27,1
1089,2005-09-26 22:35:00,25,1
1090,2005-06-04 21:10:00,23,1
1091,2005-04-12 13:10:00,32,1
1092,2005-07-29 20:05:00,35,1
1093,2005-06-01 19:15:00,27,1
1094,2005-09-11 14:15:00,29,1
1095,2005-09-25 12:45:00,27,1
1096,2005-09-24 21:05:00,20,1
1097,2005-09-07 22:55:00,42,1
1098,2005-09-23 22:25:00,37,1
1099,2005-07-16 14:20:00,35,1
1100,2005-06-01 21:35:00,21,1
1101,2005-06-02 20:45:00,12,1
1102,2005-06-10 21:30:00,15,1
1103,2005-09-26 21:50:00,20,1
1104,2005-07-02 14:20:00,24,1
1105,2005-09-11 13:15:00,17,1
1106,2005-05-03 20:05:00,11,1
1107,2005-08-24 20:20:00,20,1
1108,2005-09-11 14:20:00,24,1
1109,2005-07-02 14:35:00,18,1
1110,2005-04-12 15:00:00,42,1
1111,2005-06-11 19:45:00,26,1
1112,2005-06-06 20:15:00,23,1
1113,2005-09-09 23:25:00,32,1
1114,2005-07-30 12:55:00,27,1
1115,2005-09-11 15:30:00,42,1
1116,2005-07-02 13:15:00,35,1
1117,2005-06-07 21:40:00,28,1
1118,2005-04-17 13:40:00,19,1
1119,2005-09-06 21:00:00,17,1
1120,2005-07-28 14:00:00,36,1
1121,2005-08-26 19:35:00,32,1
1122,2005-07-30 15:00:00,32,1
1123,2005-08-11 20:45:00,26,1
1124,2005-07-14 20:15:00,30,1
1125,2005-05-14 20:00:00,14,1
1126,2005-07-17 13:15:00,20,1
1127,2005-07-30 14:00:00,32,1
1128,2005-06-03 22:10:00,37,1
1129,2005-07-29 20:30:00,29,1
1130,2005-05-30 20:30:00,56,1
1131,2005-05-03 22:20:00,49,1
1132,2005-09-06 22:00:00,33,1
1133,2005-05-02 20:55:00,24,1
1134,2005-08-10 18:55:00,36,1
1135,2005-09-14 19:10:00,35,1
1136,2005-07-26 19:45:00,23,1
1137,2005-09-09 19:10:00,29,1
1138,2005-08-11 20:00:00,29,1
1139,2005-09-11 16:25:00,42,1
1140,2005-09-05 17:35:00,18,1
1141,2005-08-09 21:10:00,15,1
1142,2005-05-13 19:15:00,30,1
1143,2005-06-10 19:50:00,24,1
1144,2005-08-24 19:20:00,36,1
1145,2005-09-13 22:05:00,36,1
1146,2005-07-02 15:00:00,33,1
1147,2005-04-16 21:10:00,26,1
1148,2005-08-09 23:10:00,27,1
1149,2005-05-20 20:00:00,33,1
1150,2005-07-01 19:10:00,25,1
1151,2005-08-26 19:10:00,26,1
1152,2005-05-03 18:55:00,34,1
1153,2005-04-30 19:20:00,29,1
1154,2005-06-02 20:45:00,12,1
1155,2005-04-12 13:40:00,32,1
1156,2005-07-25 20:00:00,18,1
1157,2005-09-07 22:55:00,42,1
1158,2005-07-01 22:45:00,56,1
1159,2005-07-30 16:15:00,47,1
1160,2005-07-27 20:40:00,19,1
1161,2005-06-01 22:50:00,42,1
1162,2005-07-15 21:35:00,40,1
1163,2005-05-15 14:35:00,31,1
1164,2005-08-23 22:00:00,33,1
1165,2005-06-04 19:55:00,17,1
1166,2005-05-21 14:35:00,37,1
1167,2005-04-12 16:20:00,54,1
1168,2005-06-11 19:55:00,23,1
1169,2005-08-12 21:35:00,20,1
1170,2005-05-30 22:25:00,18,1
1171,2005-05-30 22:00:00,17,1
1172,2005-09-12 19:15:00,28,1
1173,2005-06-03 21:55:00,29,1
1174,2005-07-17 14:55:00,28,1
1175,2005-06-03 22:05:00,30,1
1176,2005-07-31 17:40:00,53,1
1177,2005-05-03 21:45:00,20,1
1178,2005-06-02 20:45:00,12,1
1179,2005-07-15 22:25:00,60,1
1180,2005-07-26 19:05:00,46,1
1181,2005-05-16 21:55:00,37,1
1182,2005-05-02 19:05:00,20,1
1183,2005-07-26 19:15:00,37,1
1184,2005-07-14 21:45:00,13,1
1185,2005-07-31 17:05:00,33,1
1186,2005-07-14 19:35:00,16,1
1187,2005-09-11 13:15:00,17,1
1188,2005-09-12 19:40:00,30,1
1189,2005-09-13 20:40:00,19,1
1190,2005-09-25 13:55:00,32,1
1191,2005-07-16 16:35:00,50,1
1192,2005-07-03 21:05:00,18,1
1193,2005-06-01 22:35:00,44,1
1194,2005-09-24 19:10:00,30,1
1195,2005-09-26 20:05:00,17,1
1196,2005-05-17 20:45:00,13,1
1197,2005-06-08 20:25:00,24,1
1198,2005-05-15 13:10:00,22,1
1199,2005-09-23 19:10:00,31,1
1200,2005-08-12 23:00:00,34,1
1201,2005-04-12 13:40:00,32,1
1202,2005-08-26 20:35:00,13,1
1203,2005-09-23 22:45:00,38,1
1204,2005-06-06 19:55:00,26,1
1205,2005-09-26 20:25:00,20,1
1206,2005-07-27 21:40:00,29,1
1207,2005-05-13 20:25:00,24,1
1208,2005-06-03 20:00:00,31,1
1209,2005-05-22 14:30:00,15,1
1210,2005-08-25 20:25:00,31,1
1211,2005-08-23 21:30:00,30,1
1212,2005-09-26 22:20:00,30,1
1213,2005-09-10 13:15:00,25,1
1214,2005-05-22 14:55:00,16,1
1215,2005-05-01 15:50:00,58,1
1216,2005-04-29 20:05:00,15,1
1217,2005-09-26 20:40:00,18,1
1218,2005-05-18 13:45:00,17,1
1219,2005-07-27 20:15:00,27,1
1220,2005-04-16 22:15:00,59,1
1221,2005-06-04 19:25:00,24,1
1222,2005-04-15 20:00:00,23,1
1223,2005-09-09 19:55:00,28,1
1224,2005-07-31 13:55:00,28,1
1225,2005-07-29 21:25:00,23,1
1226,2005-09-09 22:00:00,15,1
1227,2005-06-07 22:20:00,31,1
1228,2005-09-12 20:35:00,12,1
1229,2005-04-13 20:15:00,12,1
1230,2005-07-01 20:15:00,23,1
1231,2005-04-27 20:05:00,15,1
1232,2005-04-16 21:05:00,22,1
1233,2005-08-26 20:15:00,23,1
1234,2005-09-11 14:15:00,29,1
1235,2005-08-09 20:45:00,20,1
1236,2005-06-12 12:45:00,23,1
1237,2005-07-28 13:45:00,32,1
1238,2005-05-01 16:00:00,46,1
1239,2005-07-27 20:50:00,19,1
1240,2005-06-04 18:55:00,23,1
1241,2005-09-24 20:45:00,31,1
1242,2005-09-05 18:50:00,20,1
1243,2005-07-16 12:50:00,16,1
1244,2005-08-09 19:50:00,25,1
1245,2005-07-16 16:05:00,46,1
1246,2005-05-01 16:05:00,48,1
1247,2005-08-24 20:30:00,19,1
1248,2005-09-14 22:40:00,41,1
1249,2005-08-25 22:05:00,33,1
1250,2005-09-06 19:15:00,27,1
1251,2005-04-12 13:55:00,30,1
1252,2005-09-28 19:50:00,30,1
1253,2005-04-15 21:45:00,25,1
1254,2005-06-01 19:35:00,31,1
1255,2005-05-02 21:00:00,20,1
1256,2005-08-28 14:45:00,24,1
1257,2005-05-02 20:00:00,20,1
1258,2005-06-08 19:25:00,24,1
1259,2005-04-30 19:15:00,35,1
1260,2005-04-16 19:50:00,28,1
1261,2005-08-12 22:15:00,10,1
1262,2005-08-23 21:30:00,30,1
1263,2005-05-31 20:00:00,15,1
1264,2005-09-12 20:35:00,12,1
1265,2005-07-31 16:25:00,34,1
1266,2005-08-13 16:20:00,58,1
1267,2005-07-15 20:10:00,26,1
1268,2005-05-03 21:50:00,31,1
1269,2005-06-07 21:50:00,37,1
1270,2005-07-25 19:35:00,25,1
1271,2005-08-24 19:20:00,36,1
1272,2005-09-28 22:05:00,14,1
1273,2005-09-14 19:15:00,36,1
1274,2005-08-28 16:00:00,62,1
1275,2005-07-15 21:40:00,34,1
1276,2005-07-16 14:10:00,33,1
1277,2005-06-11 21:10:00,22,1
1278,2005-07-14 20:55:00,23,1
1279,2005-08-09 22:00:00,29,1
1280,2005-07-02 13:45:00,28,1
1281,2005-07-29 22:40:00,59,1
1282,2005-09-12 21:45:00,27,1
1283,2005-09-24 20:05:00,22,1
1284,2005-06-03 21:35:00,28,1
1285,2005-09-27 19:25:00,36,1
1286,2005-07-29 22:05:00,36,1
1287,2005-07-27 21:45:00,22,1
1288,2005-05-02 22:05:00,29,1
1289,2005-04-16 21:55:00,55,1
1290,2005-07-30 15:05:00,39,1
1291,2005-05-20 20:00:00,33,1
1292,2005-09-27 20:20:00,14,1
1293,2005-04-29 20:35:00,18,1
1294,2005-04-13 20:25:00,27,1
1295,2005-09-23 22:15:00,22,1
1296,2005-04-27 18:55:00,21,1
1297,2005-09-24 20:30:00,21,1
1298,2005-05-21 15:35:00,29,1
1299,2005-04-17 14:35:00,33,1
1300,2005-09-28 21:20:00,28,1
1301,2005-05-17 20:35:00,17,1
1302,2005-05-30 22:15:00,20,1
1303,2005-08-24 20:30:00,19,1
1304,2005-07-30 16:05:00,51,1
1305,2005-07-01 19:45:00,22,1
1306,2005-06-10 19:25:00,26,1
1307,2005-09-14 21:10:00,19,1
1308,2005-08-26 19:35:00,32,1
1309,2005-07-28 14:45:00,48,1
1310,2005-06-07 19:55:00,19,1
1311,2005-07-02 15:15:00,29,1
1312,2005-06-10 19:25:00,26,1
1313,2005-04-17 13:10:00,30,1
1314,2005-08-13 13:45:00,39,1
1315,2005-06-07 20:35:00,15,1
1316,2005-09-28 18:55:00,34,1
1317,2005-06-07 21:45:00,39,1
1318,2005-08-26 19:35:00,32,1
1319,2005-06-05 15:55:00,27,1
1320,2005-05-13 19:45:00,32,1
1321,2005-05-03 19:15:00,25,1
1322,2005-09-24 18:55:00,32,1
1323,2005-08-09 22:45:00,26,1
1324,2005-04-17 13:35:00,28,1
1325,2005-04-13 19:10:00,34,1
1326,2005-08-23 20:25:00,13,1
1327,2005-07-31 17:35:00,47,1
1328,2005-08-27 19:55:00,28,1
1329,2005-05-01 14:50:00,33,1
1330,2005-08-26 19:15:00,37,1
1331,2005-04-25 21:40:00,31,1
1332,2005-08-12 21:30:00,25,1
1333,2005-08-23 20:25:00,13,1
1334,2005-05-13 20:30:00,23,1
1335,2005-04-27 19:10:00,22,1
1336,2005-07-17 16:10:00,39,1
1337,2005-05-15 11:45:00,41,1
1338,2005-07-29 19:50:00,37,1
1339,2005-05-17 21:45:00,32,1
1340,2005-09-06 20:40:00,19,1
1341,2005-06-29 14:20:00,36,1
1342,2005-05-22 12:45:00,18,1
1343,2005-08-11 21:25:00,31,1
1344,2005-06-02 22:35:00,21,1
1345,2005-09-10 13:30:00,32,1
1346,2005-04-29 21:20:00,24,1
1347,2005-08-28 14:30:00,31,1
1348,2005-06-08 21:05:00,19,1
1349,2005-04-15 20:30:00,32,1
1350,2005-05-17 20:55:00,19,1
1351,2005-09-07 22:25:00,15,1
1352,2005-05-31 20:45:00,18,1
1353,2005-05-16 18:40:00,37,1
1354,2005-06-07 22:25:00,38,1
1355,2005-07-15 20:30:00,18,1
1356,2005-09-05 20:30:00,44,1
1357,2005-08-25 19:50:00,33,1
1358,2005-06-02 19:20:00,31,1
1359,2005-07-26 21:30:00,23,1
1360,2005-07-27 22:20:00,50,1
1361,2005-08-23 21:30:00,30,1
1362,2005-09-23 20:00:00,28,1
1363,2005-05-03 20:30:00,12,1
1364,2005-09-28 20:45:00,19,1
1365,2005-07-02 14:00:00,26,1
1366,2005-04-27 22:30:00,35,1
1367,2005-04-27 22:40:00,43,1
1368,2005-06-07 21:20:00,21,1
1369,2005-04-30 18:40:00,25,1
1370,2005-06-04 19:50:00,12,1
1371,2005-05-14 20:00:00,14,1
1372,2005-09-13 19:55:00,21,1
1373,2005-08-27 19:15:00,25,1
1374,2005-09-09 21:45:00,18,1
1375,2005-05-20 21:15:00,24,1
1376,2005-07-14 19:50:00,13,1
1377,2005-06-08 19:40:00,33,1
1378,2005-08-13 14:45:00,22,1
1379,2005-06-12 14:30:00,35,1
1380,2005-09-25 13:50:00,35,1
1381,2005-08-26 22:20:00,44,1
1382,2005-06-08 21:45:00,30,1
1383,2005-07-02 16:15:00,25,1
1384,2005-06-10 19:25:00,26,1
1385,2005-04-12 16:50:00,53,1
1386,2005-06-10 21:10:00,30,1
1387,2005-05-20 20:20:00,31,1
1388,2005-06-02 22:30:00,44,1
1389,2005-08-11 18:45:00,43,1
1390,2005-06-07 22:15:00,49,1
1391,2005-04-29 21:55:00,17,1
1392,2005-07-31 17:40:00,53,1
1393,2005-04-27 21:35:00,20,1
1394,2005-04-26 19:25:00,27,1
1395,2005-08-25 19:45:00,31,1
1396,2005-04-29 21:15:00,12,1
1397,2005-05-31 21:05:00,27,1
1398,2005-05-14 22:00:00,46,1
1399,2005-09-09 22:45:00,40,1
1400,2005-05-31 21:25:00,8,1
1401,2005-09-13 20:40:00,19,1
1402,2005-05-31 21:10:00,19,1
1403,2005-08-14 13:15:00,23,1
1404,2005-08-11 20:55:00,26,1
1405,2005-07-02 13:20:00,25,1
1406,2005-04-16 20:15:00,18,1
1407,2005-09-09 23:20:00,40,1
1408,2005-09-12 21:15:00,26,1
1409,2005-09-23 20:10:00,25,1
1410,2005-08-27 21:10:00,27,1
1411,2005-05-17 19:00:00,35,1
1412,2005-04-25 19:35:00,19,1
1413,2005-07-16 14:10:00,33,1
1414,2005-08-28 12:45:00,21,1
1415,2005-06-02 18:45:00,34,1
1416,2005-08-25 20:40:00,22,1
1417,2005-09-05 20:25:00,34,1
1418,2005-08-13 14:45:00,22,1
1419,2005-05-17 19:10:00,22,1
1420,2005-08-27 18:40:00,36,1
1421,2005-09-06 21:05:00,31,1
1422,2005-05-15 15:10:00,40,1
1423,2005-07-28 13:00:00,42,1
1424,2005-04-27 22:40:00,43,1
1425,2005-04-29 20:55:00,6,1
1426,2005-07-26 20:50:00,23,1
1427,2005-07-29 22:50:00,39,1
1428,2005-09-14 20:00:00,24,1
1429,2005-05-16 20:35:00,9,1
1430,2005-07-27 19:30:00,32,1
1431,2005-05-16 19:05:00,35,1
1432,2005-07-14 20:10:00,30,1
1433,2005-04-15 20:50:00,22,1
1434,2005-05-16 21:40:00,43,1
1435,2005-09-12 19:40:00,30,1
1436,2005-06-05 15:25:00,28,1
1437,2005-09-09 22:55:00,22,1
1438,2005-08-12 21:55:00,28,1
1439,2005-07-16 13:20:00,38,1
1440,2005-04-16 20:05:00,26,1
1441,2005-04-16 21:55:00,55,1
1442,2005-06-12 15:55:00,54,1
1443,2005-07-16 15:40:00,36,1
1444,2005-05-04 21:20:00,21,1
1445,2005-07-15 19:50:00,23,1
